,BEL,DEU,DNK,GBR,NOR
2019-10-05 01:00:00,32.69,42.38,32.17,45.3,34.32
2019-10-05 02:00:00,29.28,40.19,29.28,42.0,33.21
2019-10-05 03:00:00,28.28,38.9425,28.4,37.97,32.35
2019-10-05 04:00:00,27.52,37.49,29.6,37.0,32.21
2019-10-05 05:00:00,28.51,37.495,29.8,32.1,32.92
2019-10-05 06:00:00,29.3,39.3375,29.3,29.9,33.92
2019-10-05 07:00:00,31.51,48.8625,31.51,34.06,34.49
2019-10-05 08:00:00,37.03,53.62,37.03,33.98,35.74
2019-10-05 09:00:00,43.4,55.4925,42.95,47.97,36.76
2019-10-05 10:00:00,39.96,52.31,39.96,53.0,37.46
2019-10-05 11:00:00,40.89,48.495,37.7,51.0,37.7
2019-10-05 12:00:00,38.65,46.4975,37.18,47.2,37.18
2019-10-05 13:00:00,36.51,43.4975,36.51,40.0,36.51
2019-10-05 14:00:00,35.24,39.6075,35.24,38.0,35.93
2019-10-05 15:00:00,35.89,37.0,35.89,32.93,36.27
2019-10-05 16:00:00,38.05,36.9525,38.05,38.69,37.21
2019-10-05 17:00:00,43.59,37.9925,43.59,44.46,38.08
2019-10-05 18:00:00,48.11,41.33,48.11,49.0,38.73
2019-10-05 19:00:00,52.09,46.5,52.09,52.5,38.93
2019-10-05 20:00:00,49.75,51.5025,49.75,51.79,38.0
2019-10-05 21:00:00,41.0,54.1025,41.0,41.7,37.5
2019-10-05 22:00:00,40.0,53.05,40.0,36.7,36.99
2019-10-05 23:00:00,35.9,50.4925,35.9,32.8,35.9
2019-10-06 00:00:00,34.22,36.1775,34.22,31.43,35.35
2019-10-06 01:00:00,28.94,30.4425,28.94,26.39,34.64
2019-10-06 02:00:00,27.43,28.885,27.43,25.02,34.03
2019-10-06 03:00:00,28.99,26.0,28.99,26.44,33.58
2019-10-06 04:00:00,27.0,25.2825,33.61,24.62,33.61
2019-10-06 05:00:00,27.08,24.695,33.85,24.7,33.85
2019-10-06 06:00:00,27.1,24.5825,34.02,24.71,34.02
2019-10-06 07:00:00,28.97,29.5625,34.28,26.42,34.28
2019-10-06 08:00:00,28.46,32.3725,35.03,25.92,35.03
2019-10-06 09:00:00,33.18,31.995,35.85,30.18,35.85
2019-10-06 10:00:00,34.59,31.805,36.55,34.79,36.55
2019-10-06 11:00:00,36.04,29.44,36.52,39.4,36.52
2019-10-06 12:00:00,34.5,29.87,36.08,38.27,36.08
2019-10-06 13:00:00,31.32,27.9975,35.69,40.91,35.69
2019-10-06 14:00:00,28.54,24.7975,35.43,34.1,35.43
2019-10-06 15:00:00,29.0,21.64,35.47,32.72,35.47
2019-10-06 16:00:00,28.92,22.4675,32.59,39.5,35.74
2019-10-06 17:00:00,20.0,23.9675,35.46,39.95,36.64
2019-10-06 18:00:00,38.09,29.7,38.09,50.0,37.71
2019-10-06 19:00:00,43.35,33.82,43.35,60.34,39.42
2019-10-06 20:00:00,38.41,38.0,38.41,58.7,37.26
2019-10-06 21:00:00,34.93,40.9,34.93,40.5,36.09
2019-10-06 22:00:00,35.36,39.5,35.36,37.1,35.36
2019-10-06 23:00:00,34.06,38.9675,34.39,32.6,34.39
2019-10-07 00:00:00,28.99,36.58,33.39,26.62,33.39
2019-10-07 01:00:00,27.07,34.6175,33.28,24.69,33.28
2019-10-07 02:00:00,27.0,33.485,33.22,24.62,33.22
2019-10-07 03:00:00,26.32,32.215,33.34,23.5,33.34
2019-10-07 04:00:00,25.45,31.9925,27.06,22.71,34.19
2019-10-07 05:00:00,30.23,31.8775,30.23,26.31,36.16
2019-10-07 06:00:00,47.68,34.4975,50.62,41.37,37.82
2019-10-07 07:00:00,56.49,42.5,56.49,49.16,48.56
2019-10-07 08:00:00,59.86,52.4,59.86,50.07,57.95
2019-10-07 09:00:00,56.51,52.155,56.51,49.03,54.7
2019-10-07 10:00:00,53.08,44.8875,53.08,46.05,51.38
2019-10-07 11:00:00,51.75,41.495,51.75,44.9,43.62
2019-10-07 12:00:00,49.91,41.5,49.91,43.31,41.81
2019-10-07 13:00:00,48.8,38.59,48.8,42.34,41.42
2019-10-07 14:00:00,47.57,37.495,47.57,41.28,40.98
2019-10-07 15:00:00,48.04,37.115,48.04,41.68,40.91
2019-10-07 16:00:00,48.78,37.435,48.78,42.33,40.9
2019-10-07 17:00:00,51.5,38.585,51.5,44.82,40.88
2019-10-07 18:00:00,54.91,42.76,54.91,48.6,40.98
2019-10-07 19:00:00,61.76,48.5775,61.76,53.75,41.41
2019-10-07 20:00:00,52.44,56.61,51.93,47.7,40.94
2019-10-07 21:00:00,42.24,58.39,43.46,38.64,38.6
2019-10-07 22:00:00,39.02,54.1025,39.18,35.69,37.31
2019-10-07 23:00:00,27.71,49.0025,28.44,25.35,35.81
2019-10-08 00:00:00,30.64,32.3225,30.64,27.96,35.67
2019-10-08 01:00:00,27.93,25.9025,27.93,25.49,34.74
2019-10-08 02:00:00,25.0,22.36,25.0,22.81,33.88
2019-10-08 03:00:00,22.98,14.84,22.98,20.97,33.87
2019-10-08 04:00:00,21.04,9.495,22.02,18.9,33.95
2019-10-08 05:00:00,24.42,6.96,24.5,21.23,34.47
2019-10-08 06:00:00,30.52,4.7525,30.52,27.85,35.98
2019-10-08 07:00:00,44.62,5.9125,42.12,38.74,37.87
2019-10-08 08:00:00,47.38,11.255,47.19,43.36,44.3
2019-10-08 09:00:00,48.38,10.4775,43.04,44.28,43.04
2019-10-08 10:00:00,47.98,6.9025,40.16,42.78,40.16
2019-10-08 11:00:00,42.27,-9.21,38.73,36.7,38.73
2019-10-08 12:00:00,38.01,-11.565,37.54,33.0,37.54
2019-10-08 13:00:00,35.77,-25.0475,36.95,30.93,36.95
2019-10-08 14:00:00,33.0,-42.9825,36.2,28.53,36.2
2019-10-08 15:00:00,35.16,-49.97,36.3,30.53,36.53
2019-10-08 16:00:00,36.05,-48.3,36.28,31.3,37.56
2019-10-08 17:00:00,40.62,-37.9725,40.62,35.37,39.11
2019-10-08 18:00:00,44.62,-10.0575,44.44,40.84,43.02
2019-10-08 19:00:00,50.36,7.2975,50.15,46.09,42.02
2019-10-08 20:00:00,39.29,17.305,37.5,44.5,37.88
2019-10-08 21:00:00,30.0,27.33,33.16,35.48,35.93
2019-10-08 22:00:00,32.02,26.56,28.5,35.06,34.9
2019-10-08 23:00:00,31.07,26.9225,26.3,28.43,33.62
2019-10-09 00:00:00,24.19,37.2975,24.19,21.4,34.17
2019-10-09 01:00:00,23.63,33.1,23.63,20.67,34.07
2019-10-09 02:00:00,22.25,31.4,22.25,19.46,33.87
2019-10-09 03:00:00,19.44,29.6,19.44,17.01,33.87
2019-10-09 04:00:00,21.92,28.4925,21.92,19.17,34.06
2019-10-09 05:00:00,25.22,28.6,25.22,22.0,35.05
2019-10-09 06:00:00,31.0,30.8025,31.0,27.53,36.54
2019-10-09 07:00:00,43.51,37.6,44.22,40.0,38.67
2019-10-09 08:00:00,46.06,43.49,45.51,42.35,45.51
2019-10-09 09:00:00,47.31,42.5,47.06,43.5,47.06
2019-10-09 10:00:00,44.08,39.5975,42.62,41.94,42.62
2019-10-09 11:00:00,44.03,36.26,40.49,40.48,39.19
2019-10-09 12:00:00,37.4,33.8,37.37,34.53,37.88
2019-10-09 13:00:00,35.44,31.1025,36.1,32.58,36.89
2019-10-09 14:00:00,35.09,31.495,35.65,31.62,36.67
2019-10-09 15:00:00,35.25,31.7075,35.25,30.84,36.42
2019-10-09 16:00:00,33.49,32.345,33.49,30.7,36.52
2019-10-09 17:00:00,40.73,33.4975,40.73,37.33,37.6
2019-10-09 18:00:00,45.08,38.4975,45.14,41.44,43.05
2019-10-09 19:00:00,51.44,43.55,51.44,47.49,45.2
2019-10-09 20:00:00,43.27,51.875,43.27,45.12,38.13
2019-10-09 21:00:00,38.13,51.61,38.13,40.4,36.83
2019-10-09 22:00:00,34.2,45.0,34.2,31.57,35.41
2019-10-09 23:00:00,28.04,40.49,28.08,25.78,34.1
2019-10-10 00:00:00,23.88,27.2975,23.88,20.93,33.49
2019-10-10 01:00:00,22.79,24.9925,22.93,19.95,33.14
2019-10-10 02:00:00,21.64,23.2,21.77,18.94,32.98
2019-10-10 03:00:00,18.27,22.34,18.39,16.0,32.96
2019-10-10 04:00:00,18.86,21.3,18.95,16.49,33.44
2019-10-10 05:00:00,22.2,21.9325,22.2,19.45,34.49
2019-10-10 06:00:00,34.73,25.5,34.73,30.34,35.74
2019-10-10 07:00:00,45.97,32.7,45.97,40.28,37.57
2019-10-10 08:00:00,47.15,43.33,47.74,43.42,42.84
2019-10-10 09:00:00,43.88,44.64,44.0,40.78,39.66
2019-10-10 10:00:00,29.62,43.065,38.5,38.57,37.59
2019-10-10 11:00:00,24.97,36.3625,35.7,37.82,36.79
2019-10-10 12:00:00,20.0,32.46,31.25,33.1,35.42
2019-10-10 13:00:00,24.08,28.49,34.04,31.48,35.17
2019-10-10 14:00:00,23.14,26.5275,30.0,29.84,34.88
2019-10-10 15:00:00,24.86,25.8,34.67,30.93,34.67
2019-10-10 16:00:00,27.04,27.0,26.38,26.97,35.22
2019-10-10 17:00:00,36.95,29.2875,36.95,34.17,36.01
2019-10-10 18:00:00,43.3,35.63,43.3,40.04,36.73
2019-10-10 19:00:00,47.79,41.9025,47.79,50.0,37.08
2019-10-10 20:00:00,40.62,46.3975,41.78,44.08,36.26
2019-10-10 21:00:00,27.28,39.58,29.0,33.91,34.95
2019-10-10 22:00:00,28.39,32.6575,28.39,31.99,33.91
2019-10-10 23:00:00,25.23,30.5975,25.23,23.34,32.6
2019-10-11 00:00:00,23.07,35.58,23.75,21.34,32.11
2019-10-11 01:00:00,22.44,34.075,22.34,19.93,32.41
2019-10-11 02:00:00,17.65,31.5075,17.65,15.53,31.83
2019-10-11 03:00:00,12.57,31.16,12.57,11.06,31.69
2019-10-11 04:00:00,14.54,30.4975,14.54,12.8,32.27
2019-10-11 05:00:00,20.11,29.6,20.15,17.65,32.92
2019-10-11 06:00:00,25.91,32.0475,26.04,22.8,34.01
2019-10-11 07:00:00,38.63,33.29,38.69,35.73,35.43
2019-10-11 08:00:00,40.02,34.84,40.84,39.7,36.92
2019-10-11 09:00:00,37.39,35.795,37.42,41.36,36.22
2019-10-11 10:00:00,34.03,36.74,33.9,42.3,35.1
2019-10-11 11:00:00,32.79,35.91,30.41,39.2,34.98
2019-10-11 12:00:00,33.12,35.9175,23.59,33.34,34.75
2019-10-11 13:00:00,26.74,35.7325,22.93,32.0,34.42
2019-10-11 14:00:00,23.99,35.5625,21.77,29.3,34.14
2019-10-11 15:00:00,22.77,35.6075,22.11,25.95,33.85
2019-10-11 16:00:00,23.89,37.4,23.8,25.93,33.79
2019-10-11 17:00:00,30.38,41.0625,30.38,28.21,34.19
2019-10-11 18:00:00,33.65,48.5375,33.65,34.88,34.76
2019-10-11 19:00:00,34.71,52.2625,34.92,44.86,34.92
2019-10-11 20:00:00,30.08,52.1,31.19,44.02,34.26
2019-10-11 21:00:00,24.8,48.53,24.8,33.0,33.61
2019-10-11 22:00:00,23.53,43.1,22.98,31.9,32.81
2019-10-11 23:00:00,22.0,40.8475,12.94,26.93,30.33
2019-10-12 00:00:00,17.8,14.9275,0.47,24.93,32.74
2019-10-12 01:00:00,21.4,22.8225,0.03,21.0,32.65
2019-10-12 02:00:00,14.7,21.6975,-2.66,27.99,32.25
2019-10-12 03:00:00,9.25,21.6125,0.09,30.04,32.08
2019-10-12 04:00:00,11.71,23.76,5.8,31.5,32.2
2019-10-12 05:00:00,13.39,27.12,10.79,32.7,32.58
2019-10-12 06:00:00,21.4,33.0,19.47,36.41,32.9
2019-10-12 07:00:00,26.75,43.9,24.44,34.02,33.25
2019-10-12 08:00:00,24.83,59.2075,23.47,27.0,33.58
2019-10-12 09:00:00,33.96,56.69,22.96,33.87,34.45
2019-10-12 10:00:00,37.15,55.8975,12.75,40.9,34.97
2019-10-12 11:00:00,32.34,52.6375,7.49,42.26,34.79
2019-10-12 12:00:00,29.25,50.4875,10.13,38.91,34.48
2019-10-12 13:00:00,23.03,48.9975,5.83,36.0,34.1
2019-10-12 14:00:00,26.71,48.5875,20.29,31.41,33.68
2019-10-12 15:00:00,27.97,49.0,24.64,29.5,33.47
2019-10-12 16:00:00,30.72,50.09,28.93,30.21,33.53
2019-10-12 17:00:00,32.23,49.005,35.74,34.93,34.66
2019-10-12 18:00:00,38.41,51.22,42.07,47.05,35.13
2019-10-12 19:00:00,44.65,48.4025,44.65,58.0,35.3
2019-10-12 20:00:00,40.13,44.175,40.13,52.2,35.13
2019-10-12 21:00:00,33.15,38.6075,33.15,40.0,34.57
2019-10-12 22:00:00,33.59,33.4975,33.59,33.56,33.61
2019-10-12 23:00:00,31.53,29.4025,31.53,30.0,32.58
2019-10-13 00:00:00,31.44,33.065,31.44,43.69,33.4
2019-10-13 01:00:00,25.66,31.055,25.66,38.0,33.38
2019-10-13 02:00:00,24.05,28.32,24.05,43.3,33.26
2019-10-13 03:00:00,17.47,26.7275,24.11,38.0,33.29
2019-10-13 04:00:00,15.98,24.7775,25.12,27.08,33.41
2019-10-13 05:00:00,18.12,24.6,25.29,24.26,33.83
2019-10-13 06:00:00,15.37,24.6025,33.8,19.93,33.8
2019-10-13 07:00:00,23.88,24.8575,34.31,24.2,34.31
2019-10-13 08:00:00,27.85,25.955,35.07,25.04,35.07
2019-10-13 09:00:00,26.58,27.9,35.8,27.06,35.29
2019-10-13 10:00:00,25.1,28.9925,36.33,34.93,35.48
2019-10-13 11:00:00,24.0,27.3975,36.32,42.0,35.36
2019-10-13 12:00:00,23.08,25.39,35.12,42.3,35.12
2019-10-13 13:00:00,15.79,22.5,35.0,44.2,35.0
2019-10-13 14:00:00,9.85,5.11,34.63,36.72,34.63
2019-10-13 15:00:00,13.19,-0.6225,34.17,30.03,34.17
2019-10-13 16:00:00,21.29,4.4325,21.29,29.21,34.17
2019-10-13 17:00:00,27.94,20.105,27.94,35.33,34.38
2019-10-13 18:00:00,30.0,25.6375,34.92,45.5,34.92
2019-10-13 19:00:00,47.5,31.5375,37.4,60.19,35.49
2019-10-13 20:00:00,46.64,34.7975,32.4,54.0,34.84
2019-10-13 21:00:00,35.0,30.0025,17.39,39.98,34.39
2019-10-13 22:00:00,36.8,27.3975,16.51,33.08,33.91
2019-10-13 23:00:00,27.81,26.8,4.02,25.0,33.79
2019-10-14 00:00:00,33.36,21.74,-8.25,29.99,31.75
2019-10-14 01:00:00,23.1,25.4075,3.17,24.63,31.7
2019-10-14 02:00:00,21.8,24.7,9.31,28.0,31.51
2019-10-14 03:00:00,15.17,24.3,15.17,29.97,31.52
2019-10-14 04:00:00,16.0,24.0975,16.0,29.11,31.74
2019-10-14 05:00:00,24.63,24.0,24.63,29.92,33.18
2019-10-14 06:00:00,36.06,29.4925,35.27,32.41,34.83
2019-10-14 07:00:00,48.92,42.5575,39.02,43.97,36.01
2019-10-14 08:00:00,50.24,53.4025,50.24,45.16,36.51
2019-10-14 09:00:00,50.57,55.5025,49.6,50.6,36.16
2019-10-14 10:00:00,50.3,54.11,48.34,48.6,36.16
2019-10-14 11:00:00,48.0,49.7975,48.0,43.32,35.9
2019-10-14 12:00:00,45.25,46.7,45.25,40.84,35.61
2019-10-14 13:00:00,43.0,45.0975,43.0,38.81,35.75
2019-10-14 14:00:00,39.5,44.525,39.5,35.51,35.44
2019-10-14 15:00:00,40.79,42.9025,43.23,36.67,34.96
2019-10-14 16:00:00,42.28,43.3975,55.98,38.0,34.98
2019-10-14 17:00:00,43.94,45.0875,60.06,41.09,34.99
2019-10-14 18:00:00,50.09,49.125,70.91,45.21,35.15
2019-10-14 19:00:00,52.79,53.4025,70.92,52.88,35.33
2019-10-14 20:00:00,48.93,58.4025,53.04,48.0,35.08
2019-10-14 21:00:00,37.01,50.7,44.19,33.4,34.91
2019-10-14 22:00:00,33.96,41.8,36.6,32.0,34.55
2019-10-14 23:00:00,25.15,39.4975,33.94,22.61,33.94
2019-10-15 00:00:00,26.0,31.4,26.0,29.7,34.41
2019-10-15 01:00:00,25.72,30.5,25.72,25.0,34.06
2019-10-15 02:00:00,25.0,28.0375,25.0,31.44,33.86
2019-10-15 03:00:00,24.27,26.9,24.27,31.48,33.84
2019-10-15 04:00:00,25.0,26.7025,25.0,31.43,33.9
2019-10-15 05:00:00,29.99,27.0,29.99,30.71,34.53
2019-10-15 06:00:00,40.61,30.0175,40.61,36.46,35.59
2019-10-15 07:00:00,52.64,41.9,52.64,47.27,35.86
2019-10-15 08:00:00,55.21,49.64,55.21,49.57,35.96
2019-10-15 09:00:00,54.8,51.4475,54.8,49.2,35.86
2019-10-15 10:00:00,51.76,50.4975,51.76,46.47,35.86
2019-10-15 11:00:00,50.62,49.675,50.62,45.45,35.77
2019-10-15 12:00:00,47.9,47.505,47.9,43.0,35.72
2019-10-15 13:00:00,46.64,44.79,46.64,40.9,35.75
2019-10-15 14:00:00,44.58,44.0,44.58,38.2,35.7
2019-10-15 15:00:00,45.0,42.0,45.38,38.45,35.63
2019-10-15 16:00:00,45.99,44.0,47.96,39.95,35.67
2019-10-15 17:00:00,51.56,47.1475,53.1,45.45,35.55
2019-10-15 18:00:00,58.33,50.0,58.33,52.37,35.57
2019-10-15 19:00:00,67.95,54.0025,67.95,61.19,35.67
2019-10-15 20:00:00,55.29,57.9925,55.29,50.0,35.66
2019-10-15 21:00:00,45.97,51.9375,45.97,41.28,35.51
2019-10-15 22:00:00,39.5,42.5,39.95,36.6,35.15
2019-10-15 23:00:00,29.85,38.3975,32.46,31.78,34.03
2019-10-16 00:00:00,34.81,31.365,34.81,44.92,34.81
2019-10-16 01:00:00,33.02,32.105,34.11,37.48,34.11
2019-10-16 02:00:00,29.25,29.5825,33.97,33.97,33.97
2019-10-16 03:00:00,28.4,28.0975,33.98,30.95,33.98
2019-10-16 04:00:00,28.42,26.3,34.43,26.77,34.43
2019-10-16 05:00:00,29.16,27.38,35.44,26.08,35.26
2019-10-16 06:00:00,38.68,30.5325,44.6,34.49,36.22
2019-10-16 07:00:00,49.97,37.43,59.55,44.57,36.86
2019-10-16 08:00:00,51.3,48.11,63.46,45.88,36.72
2019-10-16 09:00:00,50.14,50.1925,61.86,45.04,36.66
2019-10-16 10:00:00,46.99,49.0325,59.56,44.42,36.66
2019-10-16 11:00:00,42.59,45.12,58.07,38.94,36.62
2019-10-16 12:00:00,34.23,42.6575,56.61,36.18,36.22
2019-10-16 13:00:00,34.4,38.1875,54.32,34.78,36.09
2019-10-16 14:00:00,35.95,37.1275,52.02,32.41,36.09
2019-10-16 15:00:00,37.05,37.4025,51.17,33.22,36.02
2019-10-16 16:00:00,38.0,37.1,44.84,33.99,36.45
2019-10-16 17:00:00,46.99,40.7,51.8,42.03,36.48
2019-10-16 18:00:00,50.07,45.4975,56.99,47.03,36.54
2019-10-16 19:00:00,53.89,49.415,49.95,65.35,36.49
2019-10-16 20:00:00,55.05,51.3925,45.01,67.79,36.3
2019-10-16 21:00:00,45.59,45.4975,37.07,45.65,35.36
2019-10-16 22:00:00,43.93,37.4775,35.44,39.29,34.97
2019-10-16 23:00:00,30.87,34.5275,33.12,32.35,33.12
2019-10-17 00:00:00,29.36,28.4875,33.85,35.0,33.85
2019-10-17 01:00:00,28.1,28.2075,33.29,31.09,33.29
2019-10-17 02:00:00,26.6,27.7625,32.85,31.4,32.85
2019-10-17 03:00:00,26.34,27.0025,32.8,31.41,32.8
2019-10-17 04:00:00,28.43,26.5975,33.05,27.59,33.59
2019-10-17 05:00:00,31.29,27.4975,31.29,27.94,34.6
2019-10-17 06:00:00,39.9,31.6375,40.5,35.47,36.31
2019-10-17 07:00:00,52.13,41.965,52.13,44.1,36.69
2019-10-17 08:00:00,54.42,51.4925,55.76,48.24,36.71
2019-10-17 09:00:00,54.03,53.165,55.36,47.9,36.8
2019-10-17 10:00:00,51.64,54.365,53.24,45.91,36.78
2019-10-17 11:00:00,52.19,52.8,51.11,44.15,36.74
2019-10-17 12:00:00,48.7,52.25,48.7,41.08,36.6
2019-10-17 13:00:00,43.0,49.4925,46.49,36.12,36.76
2019-10-17 14:00:00,41.45,46.3625,46.45,34.82,36.67
2019-10-17 15:00:00,44.53,44.6125,46.12,37.52,36.67
2019-10-17 16:00:00,47.33,45.72,55.79,39.27,36.7
2019-10-17 17:00:00,51.65,48.4025,58.98,43.58,36.73
2019-10-17 18:00:00,56.62,54.5425,65.15,47.89,36.81
2019-10-17 19:00:00,63.96,56.99,63.96,56.7,36.84
2019-10-17 20:00:00,54.34,62.5,54.41,48.31,36.8
2019-10-17 21:00:00,45.53,53.74,45.59,40.48,36.68
2019-10-17 22:00:00,38.25,44.48,39.34,34.46,36.49
2019-10-17 23:00:00,33.45,40.0425,35.58,30.75,35.58
2019-10-18 00:00:00,33.15,33.735,35.81,29.6,35.81
2019-10-18 01:00:00,31.05,33.5125,35.62,30.16,35.62
2019-10-18 02:00:00,28.31,31.79,35.43,31.95,35.43
2019-10-18 03:00:00,25.95,29.715,35.47,31.99,35.47
2019-10-18 04:00:00,23.42,29.11,35.71,30.95,35.71
2019-10-18 05:00:00,26.6,29.4525,36.35,29.0,36.35
2019-10-18 06:00:00,38.2,31.2225,38.2,33.98,38.2
2019-10-18 07:00:00,46.04,39.545,52.3,40.95,39.0
2019-10-18 08:00:00,51.46,49.2025,65.14,45.96,39.11
2019-10-18 09:00:00,47.0,51.945,57.5,50.0,39.04
2019-10-18 10:00:00,38.7,50.1125,62.0,48.54,38.47
2019-10-18 11:00:00,35.17,46.7575,41.94,44.9,37.79
2019-10-18 12:00:00,27.76,41.1025,37.66,41.0,37.66
2019-10-18 13:00:00,26.6,36.4975,37.79,35.36,37.79
2019-10-18 14:00:00,26.6,32.5975,37.09,32.0,37.09
2019-10-18 15:00:00,26.6,30.5975,30.5,30.9,36.47
2019-10-18 16:00:00,27.3,30.9,30.78,30.55,36.44
2019-10-18 17:00:00,35.07,32.735,37.52,35.0,37.61
2019-10-18 18:00:00,32.55,38.0,39.61,42.17,38.0
2019-10-18 19:00:00,37.03,41.3225,39.09,60.0,38.25
2019-10-18 20:00:00,29.9,42.5675,34.98,47.4,35.82
2019-10-18 21:00:00,29.0,38.7075,30.29,36.05,35.04
2019-10-18 22:00:00,30.0,33.7,30.42,36.2,34.56
2019-10-18 23:00:00,27.9,31.0,29.99,34.21,33.61
2019-10-19 00:00:00,27.04,28.6025,27.04,36.03,35.03
2019-10-19 01:00:00,27.56,26.785,27.56,31.14,34.41
2019-10-19 02:00:00,25.4,24.9725,25.4,34.94,34.24
2019-10-19 03:00:00,23.9,23.5025,23.9,32.47,34.18
2019-10-19 04:00:00,24.2,22.525,24.2,26.7,34.24
2019-10-19 05:00:00,25.09,22.5025,25.09,26.21,34.3
2019-10-19 06:00:00,26.89,25.2,26.89,28.46,34.77
2019-10-19 07:00:00,29.7,26.4025,29.7,33.49,34.55
2019-10-19 08:00:00,32.97,30.8,32.97,29.34,34.76
2019-10-19 09:00:00,35.14,34.2375,35.14,41.96,35.87
2019-10-19 10:00:00,36.0,38.9975,36.0,49.93,36.49
2019-10-19 11:00:00,36.53,38.1975,36.53,47.01,36.53
2019-10-19 12:00:00,35.2,37.49,35.2,41.62,35.97
2019-10-19 13:00:00,34.08,34.8,34.08,34.3,35.2
2019-10-19 14:00:00,33.3,32.2025,33.3,30.41,34.91
2019-10-19 15:00:00,33.07,31.98,33.07,29.43,34.78
2019-10-19 16:00:00,35.04,33.5025,35.04,31.05,35.68
2019-10-19 17:00:00,38.48,36.3075,38.48,34.25,37.6
2019-10-19 18:00:00,44.08,41.1,44.08,44.67,38.48
2019-10-19 19:00:00,47.9,46.015,47.9,58.0,38.37
2019-10-19 20:00:00,39.19,48.3025,39.19,49.69,37.93
2019-10-19 21:00:00,35.06,44.0975,35.06,34.93,35.86
2019-10-19 22:00:00,35.05,38.325,35.05,36.0,35.36
2019-10-19 23:00:00,33.18,37.6,33.18,33.96,34.72
2019-10-20 00:00:00,29.99,34.2025,29.99,26.5,36.52
2019-10-20 01:00:00,26.01,30.7825,26.01,22.98,35.97
2019-10-20 02:00:00,27.01,30.3,27.01,23.86,35.64
2019-10-20 03:00:00,26.9,29.4925,26.9,23.76,35.62
2019-10-20 04:00:00,26.51,28.8975,26.51,23.35,35.73
2019-10-20 05:00:00,26.3,29.025,26.3,23.17,35.81
2019-10-20 06:00:00,27.03,29.7025,27.03,23.81,36.05
2019-10-20 07:00:00,29.94,30.3025,29.94,26.37,36.13
2019-10-20 08:00:00,31.74,32.51,31.74,26.68,36.1
2019-10-20 09:00:00,36.37,33.9425,36.37,32.13,37.06
2019-10-20 10:00:00,37.47,36.6,37.47,33.61,37.47
2019-10-20 11:00:00,38.32,37.49,38.32,38.0,38.09
2019-10-20 12:00:00,37.9,36.985,37.9,37.82,37.9
2019-10-20 13:00:00,35.02,37.4975,35.02,39.0,36.43
2019-10-20 14:00:00,31.04,33.79,31.04,34.4,36.33
2019-10-20 15:00:00,32.8,32.5025,32.8,33.93,36.39
2019-10-20 16:00:00,35.73,33.2,35.73,32.1,36.92
2019-10-20 17:00:00,40.38,35.2175,40.38,36.21,38.29
2019-10-20 18:00:00,47.58,41.0,48.75,43.92,38.91
2019-10-20 19:00:00,51.06,47.2675,51.06,58.8,39.02
2019-10-20 20:00:00,47.1,49.3,47.1,49.55,38.99
2019-10-20 21:00:00,39.62,46.3025,39.62,36.09,38.5
2019-10-20 22:00:00,38.09,41.9025,38.09,34.0,38.07
2019-10-20 23:00:00,36.0,40.5,36.0,31.93,36.02
2019-10-21 00:00:00,30.34,36.5,30.34,26.72,36.48
2019-10-21 01:00:00,27.11,34.3125,27.11,23.95,36.32
2019-10-21 02:00:00,26.28,32.5025,26.28,23.31,36.33
2019-10-21 03:00:00,25.79,30.5,25.79,22.87,36.36
2019-10-21 04:00:00,25.7,30.9975,25.7,22.8,36.48
2019-10-21 05:00:00,26.39,29.5025,26.39,23.41,37.58
2019-10-21 06:00:00,38.01,32.5075,38.64,33.48,38.64
2019-10-21 07:00:00,51.93,46.49,51.93,43.65,39.56
2019-10-21 08:00:00,52.43,58.595,52.43,43.94,39.75
2019-10-21 09:00:00,52.4,58.1,51.96,44.04,39.79
2019-10-21 10:00:00,51.8,56.5975,50.32,44.0,39.63
2019-10-21 11:00:00,52.17,54.5,50.32,43.85,39.36
2019-10-21 12:00:00,47.23,53.33,45.57,39.7,39.35
2019-10-21 13:00:00,45.88,49.8675,44.14,38.79,39.24
2019-10-21 14:00:00,45.2,48.505,45.21,38.0,39.01
2019-10-21 15:00:00,47.71,47.5025,47.71,40.1,39.06
2019-10-21 16:00:00,50.03,47.76,50.03,42.05,39.15
2019-10-21 17:00:00,54.11,48.5025,54.11,47.0,39.2
2019-10-21 18:00:00,58.02,52.0,58.02,51.1,39.34
2019-10-21 19:00:00,66.51,57.42,66.51,59.0,39.4
2019-10-21 20:00:00,59.88,63.0,52.2,52.9,39.27
2019-10-21 21:00:00,49.1,56.5075,49.02,43.38,38.96
2019-10-21 22:00:00,44.7,47.1075,43.0,39.49,38.15
2019-10-21 23:00:00,38.23,43.5025,37.24,33.77,36.86
2019-10-22 00:00:00,40.39,35.4375,39.79,34.43,38.38
2019-10-22 01:00:00,35.88,37.5,35.88,30.16,37.07
2019-10-22 02:00:00,34.64,35.43,34.64,29.96,35.79
2019-10-22 03:00:00,31.84,34.4,31.84,28.01,35.71
2019-10-22 04:00:00,33.41,34.1225,33.69,28.0,35.74
2019-10-22 05:00:00,36.2,34.4,36.2,30.43,37.4
2019-10-22 06:00:00,46.99,37.4,46.99,34.1,38.65
2019-10-22 07:00:00,56.43,46.3,56.43,40.11,39.1
2019-10-22 08:00:00,61.3,57.3,61.3,51.0,39.23
2019-10-22 09:00:00,60.0,58.4975,60.0,50.43,39.19
