,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2015-07-01 17:00:00,2408.058228,1884.830935,1363.082521,3931.746978,7055.43462,1279.451929,6555.869387,15067.26011,14822.13596,1319.085879,10597.27522,4000.662726
2015-07-01 18:00:00,2241.997615,1754.852275,1269.083831,3660.612208,6568.889161,1191.220436,6103.774137,14028.21611,13799.99582,1228.121214,9866.483086,3724.775501
2015-07-01 19:00:00,2225.279451,1741.766665,1259.620506,3633.315696,6519.906162,1182.337724,6058.259415,13923.61029,13697.09179,1218.96334,9792.910535,3697.000534
2015-07-01 20:00:00,2203.833513,1724.980539,1247.481022,3598.29993,6457.071131,1170.943047,5999.873464,13789.4227,13565.08725,1207.215686,9698.532207,3661.371012
2015-07-01 21:00:00,2205.412219,1726.216222,1248.37465,3600.877557,6461.696626,1171.781847,6004.171448,13799.30069,13574.80454,1208.08047,9705.479709,3663.993819
2015-07-01 22:00:00,2197.286812,1719.856317,1243.775259,3587.610832,6437.889776,1167.464647,5982.050259,13748.45988,13524.79085,1203.629535,9669.721779,3650.494555
2015-07-01 23:00:00,2187.744113,1712.387074,1238.37361,3572.030031,6409.930367,1162.394411,5956.070537,13688.75106,13466.05341,1198.402237,9627.726697,3634.640653
2015-07-02 00:00:00,2179.104374,1705.624593,1233.483081,3557.923533,6384.616562,1157.803936,5932.549094,13634.69207,13412.87388,1193.669561,9589.705317,3620.286896
2015-07-02 01:00:00,2194.969303,1718.042361,1242.463432,3583.826929,6431.099644,1166.233306,5975.740907,13733.95919,13510.52606,1202.36005,9659.522988,3646.644327
2015-07-02 02:00:00,2185.833534,1710.891629,1237.292126,3568.910541,6404.332508,1161.37928,5950.869039,13676.79653,13454.29336,1197.35566,9619.318704,3631.466484
2015-07-02 03:00:00,2163.234405,1693.20288,1224.499878,3532.011908,6338.118714,1149.371888,5889.34356,13535.39341,13315.19068,1184.976311,9519.865467,3593.921092
2015-07-02 04:00:00,2137.918849,1673.387934,1210.169995,3490.678039,6263.945983,1135.921201,5820.422684,13376.99356,13159.36778,1171.108959,9408.457896,3551.862722
2015-07-02 05:00:00,2302.387636,1802.120643,1303.267631,3759.213763,6745.82751,1223.306923,6268.184236,14406.07748,14171.70988,1261.201653,10132.2448,3825.105345
2015-07-02 06:00:00,2611.495445,2044.064941,1478.238255,4263.908241,7651.490798,1387.542396,7109.721369,16340.17014,16074.33745,1430.524696,11492.55265,4338.64612
2015-07-02 07:00:00,3185.532146,2493.373899,1803.172007,5201.164259,9333.37638,1692.540156,8672.519807,19931.92726,19607.66149,1744.970458,14018.74776,5292.330381
2015-07-02 08:00:00,3249.127097,2543.150823,1839.16996,5304.998649,9519.704941,1726.32949,8845.655237,20329.84192,19999.10262,1779.806494,14298.61358,5397.984784
2015-07-02 09:00:00,2872.203779,2248.126093,1625.812334,4689.578682,8415.347166,1526.062212,7819.492326,17971.4265,17679.05545,1573.335479,12639.86626,4771.777722
2015-07-02 10:00:00,3432.733016,2686.862513,1943.100179,5604.780444,10057.65687,1823.883172,9345.51708,21478.66719,21129.23803,1880.382125,15106.61832,5703.02116
2015-07-02 11:00:00,3409.502019,2668.679189,1929.950261,5566.85013,9989.59174,1811.540055,9282.271356,21333.31046,20986.24606,1867.656651,15004.38438,5664.426003
2015-07-02 12:00:00,3482.325848,2725.679723,1971.172225,5685.752932,10202.96024,1850.232886,9480.532141,21788.97036,21434.49299,1907.548081,15324.86424,5785.412936
2015-07-02 13:00:00,3290.946863,2575.883913,1862.842058,5373.279696,9642.233797,1748.54921,8959.508347,20591.50889,20256.51261,1802.714521,14482.65214,5467.462662
2015-07-02 14:00:00,3526.672819,2760.390903,1996.274849,5758.160263,10332.89362,1873.795363,9601.265496,22066.45009,21707.45849,1931.84046,15520.02441,5859.089425
2015-07-02 15:00:00,2803.838063,2194.615004,1587.113887,4577.954844,8215.040612,1489.73807,7633.368624,17543.66108,17258.2492,1535.886114,12339.00546,4658.197339
2015-07-02 16:00:00,3392.142786,2655.091802,1920.124059,5538.506916,9938.730457,1802.31673,9235.011344,21224.69345,20879.39611,1858.147613,14927.99065,5635.585988
2015-07-02 17:00:00,2682.235431,2099.434414,1518.280659,4379.408658,7858.753789,1425.128037,7302.308952,16782.7914,16509.75786,1469.274638,11803.86203,4456.17103
2015-07-02 18:00:00,2585.170911,2023.46025,1463.33724,4220.926969,7574.361838,1373.555618,7038.053581,16175.4571,15912.30407,1416.104645,11376.70482,4294.91147
2015-07-02 19:00:00,2130.650524,1667.698884,1206.055757,3478.810713,6242.650324,1132.059388,5800.63488,13331.51553,13114.62962,1167.127517,9376.471777,3539.787385
2015-07-02 20:00:00,2239.228801,1752.685075,1267.516542,3656.091439,6560.776739,1189.749307,6096.236121,14010.8916,13782.95315,1226.604513,9854.298214,3720.175492
2015-07-02 21:00:00,2224.10151,1740.844669,1258.953732,3631.392418,6516.454881,1181.71186,6055.052504,13916.23989,13689.8413,1218.318087,9787.726705,3695.043545
2015-07-02 22:00:00,2266.159121,1773.763925,1282.760463,3700.061806,6639.680608,1204.057952,6169.553143,14179.39506,13948.71528,1241.356401,9972.811964,3764.916572
2015-07-02 23:00:00,2244.966868,1757.176364,1270.764578,3665.460244,6577.588856,1192.798063,6111.857843,14046.79478,13818.27224,1229.747711,9879.550043,3729.708513
2015-07-03 00:00:00,1993.106164,1560.040414,1128.198705,3254.235735,5839.655399,1058.979179,5426.174307,12470.89819,12268.01338,1091.783481,8771.172692,3311.276051
2015-07-03 01:00:00,2227.854119,1743.781904,1261.077898,3637.519474,6527.449751,1183.7057,6065.268875,13939.72003,13712.93945,1220.373691,9804.241019,3701.277997
2015-07-03 02:00:00,2096.445182,1640.925741,1186.693806,3422.962084,6142.43117,1113.885371,5707.511817,13117.49214,12904.0881,1148.390518,9225.942432,3482.959839
2015-07-03 03:00:00,1686.437009,1320.004894,954.6084822,2753.522959,4941.137189,896.0394146,4591.276339,10552.06423,10380.39627,923.7962848,7421.596758,2801.78677
2015-07-03 04:00:00,1383.14091,1082.609525,782.9275786,2258.317523,4052.501782,734.8918245,3765.561415,8654.335521,8513.541069,757.6567796,6086.864811,2297.901362
2015-07-03 05:00:00,1647.282791,1289.358175,932.4452178,2689.594072,4826.41819,875.2359555,4484.680103,10307.07564,10139.39331,902.3483911,7249.288619,2736.737337
2015-07-03 06:00:00,1903.25134,1489.70941,1077.336338,3107.525647,5576.387331,1011.237423,5181.547128,11908.67507,11714.93688,1042.562815,8375.74359,3161.994426
2015-07-03 07:00:00,2805.674884,2196.052718,1588.153621,4580.953907,8220.422365,1490.714012,7638.369319,17555.1541,17269.55525,1536.892288,12347.08887,4661.248969
2015-07-03 08:00:00,2953.132514,2311.470484,1671.622083,4821.714735,8652.462445,1569.061349,8039.818483,18477.79893,18177.18988,1617.666613,12996.01383,4906.229858
2015-07-03 09:00:00,2668.180843,2088.433633,1510.325053,4356.461088,7817.574874,1417.66054,7264.04574,16694.85162,16423.24873,1461.575817,11742.01123,4432.821235
2015-07-03 10:00:00,2855.917377,2235.37843,1616.593408,4662.987127,8367.629198,1517.408904,7775.153063,17869.52221,17578.80901,1564.414116,12568.19379,4744.720069
2015-07-03 11:00:00,2756.243564,2157.361925,1560.172998,4500.245126,8075.59221,1464.450113,7503.793968,17245.86151,16965.29444,1509.814805,12129.55372,4579.125523
2015-07-03 12:00:00,2702.889345,2115.600608,1529.971817,4413.131249,7919.268248,1436.101896,7358.53864,16912.02329,16636.88731,1480.588437,11894.75485,4490.484712
2015-07-03 13:00:00,2741.791335,2146.049903,1551.992307,4476.64831,8033.248235,1456.77134,7464.44819,17155.43368,16876.33774,1501.898165,12065.95299,4555.115101
2015-07-03 14:00:00,2449.057409,1916.921739,1386.290127,3998.688219,7175.559224,1301.235655,6667.48848,15323.79266,15074.49507,1341.544406,10777.70259,4068.777315
2015-07-03 15:00:00,2326.203048,1820.761398,1316.748357,3798.098276,6815.604925,1235.960552,6333.02101,14555.0909,14318.29906,1274.247257,10237.0506,3864.671427
2015-07-03 16:00:00,2153.777443,1685.800744,1219.14676,3516.571092,6310.410504,1144.347205,5863.597251,13476.22104,13256.98097,1179.795977,9478.247688,3578.209629
2015-07-03 17:00:00,1749.326766,1369.229849,990.2072592,2856.205945,5125.399579,929.4540635,4762.491895,10945.56647,10767.49676,958.2460289,7698.359192,2906.269586
2015-07-03 18:00:00,1631.175579,1276.750768,923.3277229,2663.29509,4779.225237,866.6778556,4440.828681,10206.29255,10040.24983,893.5251844,7178.40472,2709.977385
2015-07-03 19:00:00,1424.707942,1115.144797,806.4566175,2326.185921,4174.29015,756.9772623,3878.726468,8914.421131,8769.395434,780.4263643,6269.791154,2366.95936
2015-07-03 20:00:00,1507.339831,1179.822278,853.2304382,2461.102792,4416.395546,800.8813211,4103.689414,9431.450227,9278.013159,825.6904518,6633.433886,2504.241056
2015-07-03 21:00:00,1274.917588,997.901164,721.6677151,2081.616347,3735.415358,677.3904999,3470.926528,7977.180408,7847.402363,698.3742199,5610.600444,2118.102965
2015-07-03 22:00:00,1526.252325,1194.62543,863.9358641,2491.982086,4471.807769,810.9299261,4155.178134,9549.786009,9394.423777,836.0503353,6716.663143,2535.661603
2015-07-03 23:00:00,1497.336581,1171.992552,847.5680936,2444.770027,4387.086754,795.5663841,4076.455852,9368.859725,9216.440921,820.2108724,6589.412029,2487.62201
2015-07-04 00:00:00,1468.713111,1149.588442,831.3657647,2398.035176,4303.222079,780.3581332,3998.529277,9189.762201,9040.257074,804.5315112,6463.447139,2440.06799
2015-07-04 01:00:00,1457.734032,1140.994917,825.1510513,2380.10913,4271.054178,774.5247174,3968.639048,9121.065917,8972.678387,798.517392,6415.130895,2421.827736
2015-07-04 02:00:00,1405.436057,1100.060342,795.5477578,2294.719832,4117.824935,746.7377049,3826.259314,8793.836628,8650.77268,769.8696133,6184.980303,2334.941732
2015-07-04 03:00:00,1328.448893,1039.80109,751.9691364,2169.019362,3892.258171,705.8328072,3616.663971,8312.126671,8176.899499,727.6975927,5846.178626,2207.037982
2015-07-04 04:00:00,1287.94557,1008.098403,729.0422111,2102.887732,3773.586395,684.3125409,3506.394838,8058.696712,7927.592506,705.510687,5667.93341,2139.747195
2015-07-04 05:00:00,1335.108389,1045.013598,755.7387474,2179.892627,3911.770008,709.3711374,3634.794258,8353.795248,8217.890184,731.3455308,5875.485439,2218.101833
2015-07-04 06:00:00,1648.170281,1290.05283,932.9475819,2691.043117,4829.01847,875.7074976,4487.096269,10312.62867,10144.85601,902.8345402,7253.194245,2738.211781
2015-07-04 07:00:00,2090.471219,1636.249811,1183.312241,3413.20812,6124.927894,1110.711278,5691.247873,13080.11295,12867.31702,1145.118101,9199.652481,3473.034908
2015-07-04 08:00:00,2487.49493,1947.007486,1408.047705,4061.446921,7288.178354,1321.658318,6772.13353,15564.29687,15311.0866,1362.599707,10946.85672,4132.636053
2015-07-04 09:00:00,2556.964775,2001.382796,1447.371144,4174.873519,7491.719923,1358.569106,6961.263188,15998.97084,15738.68901,1400.653891,11252.57651,4248.050795
2015-07-04 10:00:00,2327.811144,1822.020084,1317.65862,3800.723888,6820.316529,1236.814967,6337.399005,14565.15278,14328.19725,1275.128139,10244.12743,3867.343061
2015-07-04 11:00:00,2323.732099,1818.827341,1315.349675,3794.063845,6808.365226,1234.647685,6326.293923,14539.63013,14303.08982,1272.893721,10226.17656,3860.56628
2015-07-04 12:00:00,2343.35099,1834.183404,1326.454958,3826.096507,6865.847143,1245.071614,6379.705791,14662.38586,14423.84847,1283.640555,10312.5145,3893.160412
2015-07-04 13:00:00,2340.46294,1831.922875,1324.820175,3821.381055,6857.385367,1243.537132,6371.843157,14644.31528,14406.07188,1282.058539,10299.8049,3888.362307
2015-07-04 14:00:00,2298.383915,1798.986857,1301.001323,3752.676704,6734.0969,1221.179662,6257.284221,14381.02613,14147.06609,1259.008495,10114.6254,3818.453705
2015-07-04 15:00:00,2202.807942,1724.177807,1246.900498,3596.625435,6454.066285,1170.39814,5997.081379,13783.00569,13558.77464,1206.653899,9694.018924,3659.667166
2015-07-04 16:00:00,1861.723622,1457.204911,1053.829554,3039.72144,5454.714153,989.1728745,5068.489109,11648.83546,11459.3245,1019.814767,8192.990262,3093.001746
2015-07-04 17:00:00,1642.262161,1285.428437,929.6032879,2681.39666,4811.708111,872.5683894,4471.011582,10275.66147,10108.49022,899.598191,7227.194054,2728.39624
2015-07-04 18:00:00,1456.744926,1140.220726,824.5911675,2378.494172,4268.15617,773.9991847,3965.946236,9114.877066,8966.59022,797.9755798,6410.778082,2420.18447
2015-07-04 19:00:00,1561.815059,1222.461028,884.066167,2550.046991,4576.003981,829.8251539,4251.996656,9772.302625,9613.320345,855.530886,6873.166037,2594.744271
2015-07-04 20:00:00,1535.867568,1202.151456,869.3785773,2507.681334,4499.97973,816.0387069,4181.355358,9609.948746,9453.607747,841.3173723,6758.977477,2551.636028
2015-07-04 21:00:00,1427.379889,1117.236178,807.9690741,2330.54853,4182.118757,758.3969236,3886.000765,8931.139544,8785.841862,781.8900029,6281.549737,2371.398437
2015-07-04 22:00:00,1498.184119,1172.655935,848.0478427,2446.15384,4389.569977,796.0166987,4078.763249,9374.162782,9221.657705,820.6751365,6593.141835,2489.030079
2015-07-04 23:00:00,1407.081731,1101.348441,796.4792923,2297.406799,4122.64664,747.6120861,3830.739615,8804.133637,8660.902171,770.7710804,6192.222511,2337.675796
2015-07-05 00:00:00,1271.603425,995.3071088,719.7917318,2076.205162,3725.705104,675.6296157,3461.903816,7956.443638,7827.002953,696.5587883,5596.015626,2112.596933
2015-07-05 01:00:00,1321.086247,1034.038213,747.801507,2156.998033,3870.686156,701.9208786,3596.619378,8266.058473,8131.580769,723.6644833,5813.777421,2194.805942
2015-07-05 02:00:00,1352.407894,1058.554235,765.5311403,2208.13832,3962.456292,718.5627276,3681.891662,8462.038534,8324.372497,740.8218516,5951.616327,2246.842618
2015-07-05 03:00:00,1428.239281,1117.90884,808.4555335,2331.951699,4184.636714,758.8535367,3888.340436,8936.516775,8791.131612,782.3607606,6285.331712,2372.826201
2015-07-05 04:00:00,1408.171874,1102.201715,797.0963681,2299.186725,4125.840678,748.1913018,3833.707497,8810.954678,8667.612242,771.3682386,6197.019962,2339.486921
2015-07-05 05:00:00,1302.348165,1019.371575,737.1948066,2126.403507,3815.784944,691.9649419,3545.605487,8148.813983,8016.24369,713.4001386,5731.315705,2163.675155
2015-07-05 06:00:00,1580.615959,1237.176835,894.7084257,2580.744082,4631.089245,839.8144673,4303.181568,9889.940169,9729.044084,865.8296412,6955.904201,2625.979422
2015-07-05 07:00:00,2136.710032,1672.441771,1209.485744,3488.704348,6260.404237,1135.278931,5817.131714,13369.42997,13151.92724,1170.446793,9403.138187,3549.854436
2015-07-05 08:00:00,2215.034795,1733.747986,1253.821513,3616.588777,6489.890068,1176.894523,6030.368633,13859.5093,13634.03364,1213.351523,9747.82631,3679.980425
2015-07-05 09:00:00,2196.929325,1719.576506,1243.572904,3587.027147,6436.842366,1167.274707,5981.077012,13746.22308,13522.59044,1203.433711,9668.148567,3649.900639
2015-07-05 10:00:00,2473.152465,1935.781377,1399.929145,4038.029321,7246.155978,1314.037865,6733.086579,15474.55583,15222.80552,1354.743193,10883.73904,4108.807988
2015-07-05 11:00:00,2472.534088,1935.297362,1399.579112,4037.019668,7244.344178,1313.709308,6731.403065,15470.68663,15218.99928,1354.404458,10881.01771,4107.780639
2015-07-05 12:00:00,2441.00776,1910.621132,1381.733619,3985.545189,7151.974342,1296.958708,6645.573543,15273.42588,15024.94769,1337.13497,10742.27805,4055.403913
2015-07-05 13:00:00,2399.597137,1878.208286,1358.293116,3917.932168,7030.644244,1274.956374,6532.834312,15014.31893,14770.05606,1314.451063,10560.04003,3986.60577
2015-07-05 14:00:00,2398.832101,1877.609478,1357.860067,3916.683058,7028.402744,1274.549894,6530.751522,15009.53209,14765.34709,1314.031992,10556.6733,3985.334766
2015-07-05 15:00:00,2237.202332,1751.098921,1266.369459,3652.782731,6554.839334,1188.672602,6090.719118,13998.21195,13770.47979,1225.494455,9845.380221,3716.808788
2015-07-05 16:00:00,1918.700633,1501.801853,1086.081418,3132.750417,5621.652632,1019.445958,5223.607386,12005.34156,11810.03073,1051.025628,8443.732152,3187.661336
2015-07-05 17:00:00,1730.302783,1354.339432,979.4387243,2825.144616,5069.660699,919.3462215,4710.699647,10826.5331,10650.3999,947.8250734,7614.639296,2874.663814
2015-07-05 18:00:00,1677.384554,1312.919372,949.4843354,2738.7426,4914.614156,891.2296547,4566.631289,10495.42286,10324.67639,918.8375317,7381.759115,2786.747341
2015-07-05 19:00:00,1606.750181,1257.632565,909.5017148,2623.414624,4707.660606,853.7001286,4374.331238,10053.46243,9889.906056,880.1454427,7070.91452,2669.397894
2015-07-05 20:00:00,1499.425659,1173.627711,848.7506172,2448.18096,4393.2076,796.6763551,4082.143307,9381.93112,9229.299662,821.3552273,6598.60555,2491.092731
2015-07-05 21:00:00,1449.664443,1134.678703,820.5832567,2366.933543,4247.410872,770.2371754,3946.669824,9070.574367,8923.008267,794.0970335,6379.618609,2408.421207
2015-07-05 22:00:00,1582.59992,1238.729717,895.8314476,2583.983386,4636.902105,840.8685873,4308.582844,9902.353844,9741.255805,866.916415,6964.635126,2629.275504
2015-07-05 23:00:00,1466.997434,1148.245551,830.394605,2395.233912,4298.195271,779.446558,3993.858396,9179.027183,9029.6967,803.5916979,6455.896865,2437.217626
2015-07-06 00:00:00,1485.476716,1162.70962,840.8548114,2425.405882,4352.338217,789.2649887,4044.167711,9294.652355,9143.440806,813.714277,6537.219665,2467.918451
2015-07-06 01:00:00,1331.837804,1042.453652,753.8874309,2174.552592,3902.187431,707.6334066,3625.890183,8333.331141,8197.759,729.5539698,5861.092392,2212.668198
2015-07-06 02:00:00,1429.417194,1118.830814,809.1222919,2333.874933,4188.087914,759.4793869,3891.547272,8943.886999,8798.381932,783.0059979,6290.515421,2374.783144
2015-07-06 03:00:00,1429.780622,1119.115275,809.3280104,2334.468318,4189.152731,759.6724836,3892.536693,8946.160972,8800.618911,783.2050763,6292.114777,2375.38693
2015-07-06 04:00:00,1410.065158,1103.683624,798.1680626,2302.277977,4131.387863,749.1972436,3838.861909,8822.80099,8679.265831,772.4053417,6205.351844,2342.632357
2015-07-06 05:00:00,1386.013785,1084.858177,784.5537714,2263.008199,4060.919098,736.4182438,3773.382737,8672.311152,8531.224261,759.2304832,6099.507635,2302.674257
2015-07-06 06:00:00,1682.311815,1316.776029,952.2734137,2746.787564,4929.05067,893.8476119,4580.045615,10526.25282,10355.00478,921.5365861,7403.442785,2794.933318
2015-07-06 07:00:00,2345.587793,1835.93419,1327.721101,3829.748637,6872.400812,1246.260074,6385.795422,14676.38157,14437.61649,1284.865831,10322.35812,3896.876557
2015-07-06 08:00:00,2367.190686,1852.843167,1339.949429,3865.02067,6935.69571,1257.738145,6444.608678,14811.55123,14570.58712,1296.699461,10417.42717,3932.766839
2015-07-06 09:00:00,2266.898372,1774.342551,1283.178916,3701.268816,6641.84656,1204.450732,6171.565734,14184.02056,13953.26554,1241.761348,9976.065228,3766.144738
2015-07-06 10:00:00,2234.650911,1749.101877,1264.925225,3648.616908,6547.363855,1187.316978,6083.772945,13982.24766,13754.77522,1224.096837,9834.152038,3712.569946
2015-07-06 11:00:00,2328.08126,1822.231509,1317.81152,3801.16492,6821.107951,1236.958486,6338.13439,14566.84291,14329.85988,1275.276104,10245.31615,3867.791823
2015-07-06 12:00:00,2405.003876,1882.440238,1361.353603,3926.759998,7046.485593,1277.829088,6547.554003,15048.14898,14803.33575,1317.412766,10583.83377,3995.588335
2015-07-06 13:00:00,2421.183677,1895.104463,1370.512188,3953.177501,7093.891229,1286.425756,6591.603047,15149.38627,14902.92604,1326.275736,10655.03712,4022.468884
2015-07-06 14:00:00,2182.316489,1708.138774,1235.301301,3563.1681,6394.027824,1159.5106,5941.293985,13654.79032,13432.64517,1195.429093,9603.84105,3625.62339
2015-07-06 15:00:00,1866.491656,1460.936938,1056.528502,3047.506429,5468.684146,991.7062314,5081.469946,11678.66913,11488.67282,1022.4266,8213.973215,3100.923189
2015-07-06 16:00:00,1571.067878,1229.703378,889.30373,2565.154493,4603.114066,834.7413714,4277.187192,9830.19767,9670.273515,860.5993945,6913.885432,2610.116578
2015-07-06 17:00:00,1724.710841,1349.962517,976.2734028,2816.014396,5053.276717,916.3751052,4695.475746,10791.54422,10615.98025,944.76192,7590.030527,2865.373559
2015-07-06 18:00:00,1685.02136,1318.896839,953.807153,2751.211562,4936.989438,895.2872501,4587.422273,10543.20648,10371.68263,923.0208203,7415.366829,2799.43486
2015-07-06 19:00:00,1678.863906,1314.077288,950.3217233,2741.158005,4918.948549,892.0156656,4570.658782,10504.67919,10333.78213,919.647891,7388.269382,2789.205084
2015-07-06 20:00:00,1624.862757,1271.809607,919.7543468,2652.987856,4760.729129,863.3237205,4423.642204,10166.79311,10001.393,890.0671473,7150.623534,2699.489486
2015-07-06 21:00:00,1540.454651,1205.741849,871.9750978,2515.170874,4513.419547,818.4759204,4193.843559,9638.650199,9481.842266,843.8300841,6779.164107,2559.256846
2015-07-06 22:00:00,1628.414985,1274.590001,921.7650871,2658.787741,4771.136897,865.2110938,4433.313042,10189.01946,10023.25776,892.0129863,7166.256019,2705.391031
2015-07-06 23:00:00,1519.012286,1188.95852,859.837637,2480.160944,4450.594986,807.0831416,4135.467337,9504.48497,9349.859725,832.0843879,6684.801505,2523.63326
2015-07-07 00:00:00,1219.466866,954.4988769,690.2798077,1991.079415,3572.948797,647.9283667,3319.963532,7630.224329,7506.090796,667.9994298,5366.575384,2025.979099
2015-07-07 01:00:00,1472.834431,1152.814274,833.6986398,2404.764244,4315.297245,782.547877,4009.749452,9215.549367,9065.624717,806.7890873,6481.58406,2446.915005
2015-07-07 02:00:00,1410.490349,1104.016428,798.408742,2302.972205,4132.633641,749.4231563,3840.019479,8825.461415,8681.882974,772.6382526,6207.223005,2343.338753
2015-07-07 03:00:00,1479.392959,1157.947753,837.4110976,2415.472653,4334.513252,786.0325606,4027.604856,9256.586184,9105.99392,810.381717,6510.446537,2457.811111
2015-07-07 04:00:00,1459.534985,1142.404556,826.1704819,2383.049629,4276.33084,775.4816018,3973.542092,9132.334513,8983.763657,799.5039181,6423.056451,2424.819776
2015-07-07 05:00:00,1491.958841,1167.783297,844.5240214,2435.989545,4371.330369,792.7090779,4061.81511,9335.211118,9183.339731,817.2650547,6565.745911,2478.687624
2015-07-07 06:00:00,1611.235296,1261.143146,912.0405158,2630.737675,4720.801663,856.083164,4386.541832,10081.52586,9917.512935,882.602298,7090.65241,2676.849304
2015-07-07 07:00:00,2361.24212,1848.187117,1336.582241,3855.308175,6918.266848,1254.577547,6428.413879,14774.33096,14533.97237,1293.440956,10391.24899,3922.884102
2015-07-07 08:00:00,2656.922389,2079.621437,1503.952199,4338.078895,7784.588427,1411.678686,7233.394923,16624.40728,16353.95044,1455.408663,11692.46552,4414.116838
2015-07-07 09:00:00,2742.545271,2146.640022,1552.419073,4477.879295,8035.457211,1457.171922,7466.500758,17160.15107,16880.97838,1502.311155,12069.27088,4556.367663
2015-07-07 10:00:00,2722.629457,2131.051552,1541.145716,4445.361833,7977.105332,1446.590232,7412.280526,17035.53749,16758.3921,1491.401673,11981.62625,4523.280235
2015-07-07 11:00:00,3275.670294,2563.926666,1854.194749,5348.336943,9597.474569,1740.432448,8917.918329,20495.92315,20162.48192,1794.346324,14415.4237,5442.082712
2015-07-07 12:00:00,2720.73671,2129.570065,1540.074326,4442.271459,7971.559723,1445.584576,7407.127578,17023.69454,16746.74182,1490.364864,11973.29674,4520.135692
2015-07-07 13:00:00,2503.800601,1959.77023,1417.277537,4088.069937,7335.952778,1330.321863,6816.52525,15666.32172,15411.45165,1371.531626,11018.61399,4159.725718
2015-07-07 14:00:00,3112.661477,2436.336703,1761.92353,5082.18498,9119.870648,1653.822439,8474.131504,19475.97429,19159.12626,1705.053371,13698.06177,5171.265632
2015-07-07 15:00:00,2575.025236,2015.519046,1457.594276,4204.36166,7544.635752,1368.165008,7010.432273,16111.97544,15849.85517,1410.547048,11332.05618,4278.055805
2015-07-07 16:00:00,2260.700326,1769.491227,1279.670509,3691.148981,6623.686737,1201.157579,6154.69173,14145.23928,13915.11518,1238.366183,9948.789141,3755.847522
2015-07-07 17:00:00,1640.430081,1283.994435,928.5662381,2678.405339,4806.340251,871.5949668,4466.023797,10264.19812,10097.21336,898.5946144,7219.131519,2725.352487
2015-07-07 18:00:00,1472.266771,1152.369956,833.3773156,2403.8374,4313.634043,782.2462674,4008.204015,9211.99751,9062.130644,806.4781346,6479.085928,2445.971915
2015-07-07 19:00:00,1485.491497,1162.721189,840.8631779,2425.430015,4352.381522,789.2728419,4044.20795,9294.744836,9143.531782,813.7223733,6537.28471,2467.943006
2015-07-07 20:00:00,1457.020398,1140.436343,824.7470985,2378.943947,4268.963282,774.1455487,3966.6962,9116.600698,8968.285811,798.1264777,6411.990367,2420.64213
2015-07-07 21:00:00,1234.055116,965.9173653,698.5374936,2014.898319,3615.691304,655.6794104,3359.679624,7721.503251,7595.884731,675.9905798,5430.774704,2050.215502
2015-07-07 22:00:00,1503.522232,1176.834173,851.0694842,2454.869622,4405.210259,798.8529503,4093.296109,9407.563444,9254.514982,823.5992475,6616.633565,2497.898632
2015-07-07 23:00:00,1273.517578,996.8053512,720.8752391,2079.330488,3731.313432,676.6466454,3467.115043,7968.420525,7838.784992,697.6073229,5604.439345,2115.777039
2015-07-08 00:00:00,1298.515203,1016.371446,735.0251565,2120.145254,3804.554645,689.9284085,3535.170358,8124.831075,7992.650952,711.300519,5714.447776,2157.307208
2015-07-08 01:00:00,1351.60898,1057.92891,765.0789147,2206.833897,3960.115533,718.1382479,3679.716642,8457.039717,8319.455003,740.3842226,5948.100502,2245.51533
2015-07-08 02:00:00,1329.806141,1040.863432,752.7374072,2171.235403,3896.234808,706.5539415,3620.359039,8320.618993,8185.253663,728.4410658,5852.151541,2209.292865
2015-07-08 03:00:00,1286.524836,1006.986369,728.2380038,2100.568034,3769.423748,683.5576749,3502.526929,8049.807154,7918.84757,704.7324373,5661.681106,2137.386837
2015-07-08 04:00:00,1346.759746,1054.133327,762.3340035,2198.91633,3945.907632,715.561748,3666.514742,8426.69798,8289.606886,737.7279098,5926.76021,2237.458985
2015-07-08 05:00:00,1314.924192,1029.21506,744.3134728,2146.936963,3852.631785,698.6468493,3579.84336,8227.502393,8093.651944,720.2890334,5786.659724,2184.568522
2015-07-08 06:00:00,1467.854898,1148.916703,830.8799725,2396.633932,4300.707576,779.9021463,3996.192816,9184.392344,9034.974578,804.061399,6459.670351,2438.642185
2015-07-08 07:00:00,1673.501711,1309.8802,947.28645,2732.402903,4903.237708,889.1666185,4556.060359,10471.12785,10300.77662,916.7105882,7364.671671,2780.296522
2015-07-08 08:00:00,2157.692475,1688.86511,1221.362866,3522.963344,6321.881262,1146.427344,5874.255813,13500.71746,13281.07886,1181.940553,9495.476786,3584.713924
2015-07-08 09:00:00,2177.615107,1704.458916,1232.640081,3555.491938,6380.253118,1157.012657,5928.494607,13625.3737,13403.70711,1192.85377,9583.151417,3617.81268
2015-07-08 10:00:00,2164.83493,1694.45564,1225.405856,3534.625158,6342.808133,1150.222281,5893.700942,13545.40792,13325.04227,1185.853046,9526.908983,3596.580146
2015-07-08 11:00:00,2299.526759,1799.881382,1301.64823,3754.542677,6737.445348,1221.786879,6260.395579,14388.17692,14154.10054,1259.634522,10119.65478,3820.352385
2015-07-08 12:00:00,2057.477516,1610.425041,1164.63614,3359.337791,6028.258758,1093.181031,5601.423467,12873.67081,12664.23342,1127.044814,9054.455268,3418.220339
